year,facility_name,animal_type,measure,value
2021,Colorado Pug Rescue,Other,Death,0
2021,Colorado Pug Rescue,Other,Ending Inventory,0
2021,Colorado Pug Rescue,Other,Euthanasia,0
2021,Colorado Pug Rescue,Other,Missing,0
2021,Colorado Pug Rescue,Other,Other Intake,0
2021,Colorado Pug Rescue,Other,Owner Relinquished,0
2021,Colorado Pug Rescue,Other,Stray,0
2021,Colorado Pug Rescue,Other,Transfer In,0
2021,Colorado Pug Rescue,Other,Transfer Out,0
2021,Colorado Puppy Rescue of Colorado,Cat,Adoption,2
2021,Colorado Puppy Rescue of Colorado,Cat,Beginning Inventory,2
2021,Colorado Puppy Rescue of Colorado,Cat,Death,1
2021,Colorado Puppy Rescue of Colorado,Cat,Ending Inventory,0
2021,Colorado Puppy Rescue of Colorado,Cat,Euthanasia,0
2021,Colorado Puppy Rescue of Colorado,Cat,Missing,0
2021,Colorado Puppy Rescue of Colorado,Cat,Other Intake,0
2021,Colorado Puppy Rescue of Colorado,Cat,Owner Relinquished,0
2021,Colorado Puppy Rescue of Colorado,Cat,Stray,0
2021,Colorado Puppy Rescue of Colorado,Cat,Transfer In,1
2021,Colorado Puppy Rescue of Colorado,Cat,Transfer Out,0
2021,Colorado Puppy Rescue of Colorado,Dog,Adoption,281
2021,Colorado Puppy Rescue of Colorado,Dog,Beginning Inventory,29
2021,Colorado Puppy Rescue of Colorado,Dog,Death,10
2021,Colorado Puppy Rescue of Colorado,Dog,Ending Inventory,41
2021,Colorado Puppy Rescue of Colorado,Dog,Euthanasia,0
2021,Colorado Puppy Rescue of Colorado,Dog,Missing,0
2021,Colorado Puppy Rescue of Colorado,Dog,Other Intake,0
2021,Colorado Puppy Rescue of Colorado,Dog,Owner Relinquished,23
2021,Colorado Puppy Rescue of Colorado,Dog,Stray,0
2021,Colorado Puppy Rescue of Colorado,Dog,Transfer In,280
2021,Colorado Puppy Rescue of Colorado,Dog,Transfer Out,0
2021,Colorado Puppy Rescue of Colorado,Other,Adoption,0
2021,Colorado Puppy Rescue of Colorado,Other,Beginning Inventory,0
2021,Colorado Puppy Rescue of Colorado,Other,Death,0
2021,Colorado Puppy Rescue of Colorado,Other,Ending Inventory,0
2021,Colorado Puppy Rescue of Colorado,Other,Euthanasia,0
2021,Colorado Puppy Rescue of Colorado,Other,Missing,0
2021,Colorado Puppy Rescue of Colorado,Other,Other Intake,0
2021,Colorado Puppy Rescue of Colorado,Other,Owner Relinquished,0
2021,Colorado Puppy Rescue of Colorado,Other,Stray,0
2021,Colorado Puppy Rescue of Colorado,Other,Transfer In,0
2021,Colorado Puppy Rescue of Colorado,Other,Transfer Out,0
2021,Colorado Reptile Humane Society,Cat,Adoption,0
2021,Colorado Reptile Humane Society,Cat,Beginning Inventory,0
2021,Colorado Reptile Humane Society,Cat,Death,0
2021,Colorado Reptile Humane Society,Cat,Ending Inventory,0
2021,Colorado Reptile Humane Society,Cat,Euthanasia,0
2021,Colorado Reptile Humane Society,Cat,Missing,0
2021,Colorado Reptile Humane Society,Cat,Other Intake,0
2021,Colorado Reptile Humane Society,Cat,Owner Relinquished,0
2021,Colorado Reptile Humane Society,Cat,Stray,0
2021,Colorado Reptile Humane Society,Cat,Transfer In,0
2021,Colorado Reptile Humane Society,Cat,Transfer Out,0
2021,Colorado Reptile Humane Society,Dog,Adoption,0
2021,Colorado Reptile Humane Society,Dog,Beginning Inventory,0
2021,Colorado Reptile Humane Society,Dog,Death,0
2021,Colorado Reptile Humane Society,Dog,Ending Inventory,0
2021,Colorado Reptile Humane Society,Dog,Euthanasia,0
2021,Colorado Reptile Humane Society,Dog,Missing,0
2021,Colorado Reptile Humane Society,Dog,Other Intake,0
2021,Colorado Reptile Humane Society,Dog,Owner Relinquished,0
2021,Colorado Reptile Humane Society,Dog,Stray,0
2021,Colorado Reptile Humane Society,Dog,Transfer In,0
2021,Colorado Reptile Humane Society,Dog,Transfer Out,0
2021,Colorado Reptile Humane Society,Other,Adoption,66
2021,Colorado Reptile Humane Society,Other,Beginning Inventory,182
2021,Colorado Reptile Humane Society,Other,Death,7
2021,Colorado Reptile Humane Society,Other,Ending Inventory,228
2021,Colorado Reptile Humane Society,Other,Euthanasia,5
2021,Colorado Reptile Humane Society,Other,Missing,0
2021,Colorado Reptile Humane Society,Other,Other Intake,9
2021,Colorado Reptile Humane Society,Other,Owner Relinquished,113
2021,Colorado Reptile Humane Society,Other,Stray,28
2021,Colorado Reptile Humane Society,Other,Transfer In,12
2021,Colorado Reptile Humane Society,Other,Transfer Out,0
2021,Colorado Rez Muttz,Cat,Adoption,0
2021,Colorado Rez Muttz,Cat,Beginning Inventory,0
2021,Colorado Rez Muttz,Cat,Death,0
2021,Colorado Rez Muttz,Cat,Ending Inventory,0
2021,Colorado Rez Muttz,Cat,Euthanasia,0
2021,Colorado Rez Muttz,Cat,Missing,0
2021,Colorado Rez Muttz,Cat,Other Intake,0
2021,Colorado Rez Muttz,Cat,Owner Relinquished,0
2021,Colorado Rez Muttz,Cat,Stray,0
2021,Colorado Rez Muttz,Cat,Transfer In,0
2021,Colorado Rez Muttz,Cat,Transfer Out,0
2021,Colorado Rez Muttz,Dog,Adoption,0
2021,Colorado Rez Muttz,Dog,Beginning Inventory,0
2021,Colorado Rez Muttz,Dog,Death,0
2021,Colorado Rez Muttz,Dog,Ending Inventory,0
2021,Colorado Rez Muttz,Dog,Euthanasia,0
2021,Colorado Rez Muttz,Dog,Missing,0
2021,Colorado Rez Muttz,Dog,Other Intake,1
2021,Colorado Rez Muttz,Dog,Owner Relinquished,0
2021,Colorado Rez Muttz,Dog,Stray,0
2021,Colorado Rez Muttz,Dog,Transfer In,1
2021,Colorado Rez Muttz,Dog,Transfer Out,0
2021,Colorado Rez Muttz,Other,Adoption,0
2021,Colorado Rez Muttz,Other,Beginning Inventory,0
2021,Colorado Rez Muttz,Other,Death,0
2021,Colorado Rez Muttz,Other,Ending Inventory,0
2021,Colorado Rez Muttz,Other,Euthanasia,0
2021,Colorado Rez Muttz,Other,Missing,0
2021,Colorado Rez Muttz,Other,Other Intake,0
2021,Colorado Rez Muttz,Other,Owner Relinquished,0
2021,Colorado Rez Muttz,Other,Stray,0
2021,Colorado Rez Muttz,Other,Transfer In,0
2021,Colorado Rez Muttz,Other,Transfer Out,0
2021,Colorado Shiba Inu Rescue,Cat,Adoption,1
2021,Colorado Shiba Inu Rescue,Cat,Beginning Inventory,0
2021,Colorado Shiba Inu Rescue,Cat,Death,0
2021,Colorado Shiba Inu Rescue,Cat,Ending Inventory,0
2021,Colorado Shiba Inu Rescue,Cat,Euthanasia,0
2021,Colorado Shiba Inu Rescue,Cat,Missing,0
2021,Colorado Shiba Inu Rescue,Cat,Other Intake,0
2021,Colorado Shiba Inu Rescue,Cat,Owner Relinquished,1
2021,Colorado Shiba Inu Rescue,Cat,Stray,0
2021,Colorado Shiba Inu Rescue,Cat,Transfer In,0
2021,Colorado Shiba Inu Rescue,Cat,Transfer Out,0
2021,Colorado Shiba Inu Rescue,Dog,Adoption,18
2021,Colorado Shiba Inu Rescue,Dog,Beginning Inventory,10
2021,Colorado Shiba Inu Rescue,Dog,Death,0
2021,Colorado Shiba Inu Rescue,Dog,Ending Inventory,22
2021,Colorado Shiba Inu Rescue,Dog,Euthanasia,0
2021,Colorado Shiba Inu Rescue,Dog,Missing,0
2021,Colorado Shiba Inu Rescue,Dog,Other Intake,0
2021,Colorado Shiba Inu Rescue,Dog,Owner Relinquished,28
2021,Colorado Shiba Inu Rescue,Dog,Stray,0
2021,Colorado Shiba Inu Rescue,Dog,Transfer In,4
2021,Colorado Shiba Inu Rescue,Dog,Transfer Out,2
2021,Colorado Shiba Inu Rescue,Other,Adoption,0
2021,Colorado Shiba Inu Rescue,Other,Beginning Inventory,0
2021,Colorado Shiba Inu Rescue,Other,Death,0
2021,Colorado Shiba Inu Rescue,Other,Ending Inventory,0
2021,Colorado Shiba Inu Rescue,Other,Euthanasia,0
2021,Colorado Shiba Inu Rescue,Other,Missing,0
2021,Colorado Shiba Inu Rescue,Other,Other Intake,0
2021,Colorado Shiba Inu Rescue,Other,Owner Relinquished,0
2021,Colorado Shiba Inu Rescue,Other,Stray,0
2021,Colorado Shiba Inu Rescue,Other,Transfer In,0
2021,Colorado Shiba Inu Rescue,Other,Transfer Out,0
2021,Colorado St Bernard Rescue Inc,Cat,Adoption,0
2021,Colorado St Bernard Rescue Inc,Cat,Beginning Inventory,0
2021,Colorado St Bernard Rescue Inc,Cat,Death,0
2021,Colorado St Bernard Rescue Inc,Cat,Ending Inventory,0
2021,Colorado St Bernard Rescue Inc,Cat,Euthanasia,0
2021,Colorado St Bernard Rescue Inc,Cat,Missing,0
2021,Colorado St Bernard Rescue Inc,Cat,Other Intake,0
2021,Colorado St Bernard Rescue Inc,Cat,Owner Relinquished,0
2021,Colorado St Bernard Rescue Inc,Cat,Stray,0
2021,Colorado St Bernard Rescue Inc,Cat,Transfer In,0
2021,Colorado St Bernard Rescue Inc,Cat,Transfer Out,0
2021,Colorado St Bernard Rescue Inc,Dog,Adoption,51
2021,Colorado St Bernard Rescue Inc,Dog,Beginning Inventory,36
2021,Colorado St Bernard Rescue Inc,Dog,Death,1
2021,Colorado St Bernard Rescue Inc,Dog,Ending Inventory,50
2021,Colorado St Bernard Rescue Inc,Dog,Euthanasia,3
2021,Colorado St Bernard Rescue Inc,Dog,Missing,0
2021,Colorado St Bernard Rescue Inc,Dog,Other Intake,0
2021,Colorado St Bernard Rescue Inc,Dog,Owner Relinquished,27
2021,Colorado St Bernard Rescue Inc,Dog,Stray,0
2021,Colorado St Bernard Rescue Inc,Dog,Transfer In,43
2021,Colorado St Bernard Rescue Inc,Dog,Transfer Out,1
2021,Colorado St Bernard Rescue Inc,Other,Adoption,0
2021,Colorado St Bernard Rescue Inc,Other,Beginning Inventory,0
2021,Colorado St Bernard Rescue Inc,Other,Death,0
2021,Colorado St Bernard Rescue Inc,Other,Ending Inventory,0
2021,Colorado St Bernard Rescue Inc,Other,Euthanasia,0
2021,Colorado St Bernard Rescue Inc,Other,Missing,0
2021,Colorado St Bernard Rescue Inc,Other,Other Intake,0
2021,Colorado St Bernard Rescue Inc,Other,Owner Relinquished,0
2021,Colorado St Bernard Rescue Inc,Other,Stray,0
2021,Colorado St Bernard Rescue Inc,Other,Transfer In,0
2021,Colorado St Bernard Rescue Inc,Other,Transfer Out,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Adoption,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Beginning Inventory,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Death,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Ending Inventory,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Euthanasia,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Missing,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Other Intake,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Owner Relinquished,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Stray,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Transfer In,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Cat,Transfer Out,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Adoption,3
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Beginning Inventory,1
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Death,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Ending Inventory,3
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Euthanasia,2
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Missing,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Other Intake,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Owner Relinquished,7
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Stray,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Transfer In,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Dog,Transfer Out,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Adoption,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Beginning Inventory,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Death,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Ending Inventory,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Euthanasia,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Missing,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Other Intake,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Owner Relinquished,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Stray,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Transfer In,0
2021,Colorado Wyoming Vizsla Rescue Group Inc,Other,Transfer Out,0
2021,Compassion Project Rescue,Cat,Adoption,14
2021,Compassion Project Rescue,Cat,Beginning Inventory,0
2021,Compassion Project Rescue,Cat,Death,0
2021,Compassion Project Rescue,Cat,Ending Inventory,0
2021,Compassion Project Rescue,Cat,Euthanasia,0
2021,Compassion Project Rescue,Cat,Missing,0
2021,Compassion Project Rescue,Cat,Other Intake,0
2021,Compassion Project Rescue,Cat,Owner Relinquished,0
2021,Compassion Project Rescue,Cat,Stray,0
2021,Compassion Project Rescue,Cat,Transfer In,14
2021,Compassion Project Rescue,Cat,Transfer Out,0
2021,Compassion Project Rescue,Dog,Adoption,114
2021,Compassion Project Rescue,Dog,Beginning Inventory,5
2021,Compassion Project Rescue,Dog,Death,4
2021,Compassion Project Rescue,Dog,Ending Inventory,3
2021,Compassion Project Rescue,Dog,Euthanasia,2
2021,Compassion Project Rescue,Dog,Missing,0
2021,Compassion Project Rescue,Dog,Other Intake,0
2021,Compassion Project Rescue,Dog,Owner Relinquished,0
2021,Compassion Project Rescue,Dog,Stray,0
2021,Compassion Project Rescue,Dog,Transfer In,118
2021,Compassion Project Rescue,Dog,Transfer Out,0
2021,Compassion Project Rescue,Other,Adoption,0
2021,Compassion Project Rescue,Other,Beginning Inventory,0
2021,Compassion Project Rescue,Other,Death,0
2021,Compassion Project Rescue,Other,Ending Inventory,0
2021,Compassion Project Rescue,Other,Euthanasia,0
2021,Compassion Project Rescue,Other,Missing,0
2021,Compassion Project Rescue,Other,Other Intake,0
2021,Compassion Project Rescue,Other,Owner Relinquished,0
2021,Compassion Project Rescue,Other,Stray,0
2021,Compassion Project Rescue,Other,Transfer In,0
2021,Compassion Project Rescue,Other,Transfer Out,0
2021,Cooper's Companions,Cat,Adoption,109
2021,Cooper's Companions,Cat,Beginning Inventory,6
2021,Cooper's Companions,Cat,Death,9
2021,Cooper's Companions,Cat,Ending Inventory,3
2021,Cooper's Companions,Cat,Euthanasia,1
2021,Cooper's Companions,Cat,Missing,0
2021,Cooper's Companions,Cat,Other Intake,2
2021,Cooper's Companions,Cat,Owner Relinquished,108
2021,Cooper's Companions,Cat,Stray,0
2021,Cooper's Companions,Cat,Transfer In,10
2021,Cooper's Companions,Cat,Transfer Out,0
2021,Cooper's Companions,Dog,Adoption,182
2021,Cooper's Companions,Dog,Beginning Inventory,22
2021,Cooper's Companions,Dog,Death,3
2021,Cooper's Companions,Dog,Ending Inventory,11
2021,Cooper's Companions,Dog,Euthanasia,4
2021,Cooper's Companions,Dog,Missing,0
2021,Cooper's Companions,Dog,Other Intake,18
2021,Cooper's Companions,Dog,Owner Relinquished,154
2021,Cooper's Companions,Dog,Stray,0
2021,Cooper's Companions,Dog,Transfer In,49
2021,Cooper's Companions,Dog,Transfer Out,7
2021,Cooper's Companions,Other,Adoption,0
2021,Cooper's Companions,Other,Beginning Inventory,0
2021,Cooper's Companions,Other,Death,0
2021,Cooper's Companions,Other,Ending Inventory,0
2021,Cooper's Companions,Other,Euthanasia,0
2021,Cooper's Companions,Other,Missing,0
2021,Cooper's Companions,Other,Other Intake,0
2021,Cooper's Companions,Other,Owner Relinquished,0
2021,Cooper's Companions,Other,Stray,0
2021,Cooper's Companions,Other,Transfer In,0
2021,Cooper's Companions,Other,Transfer Out,0
2021,County of Clear Creek Animal Shelter,Cat,Adoption,29
2021,County of Clear Creek Animal Shelter,Cat,Beginning Inventory,19
2021,County of Clear Creek Animal Shelter,Cat,Death,2
2021,County of Clear Creek Animal Shelter,Cat,Ending Inventory,19
2021,County of Clear Creek Animal Shelter,Cat,Euthanasia,3
2021,County of Clear Creek Animal Shelter,Cat,Missing,0
2021,County of Clear Creek Animal Shelter,Cat,Other Intake,17
2021,County of Clear Creek Animal Shelter,Cat,Owner Relinquished,25
2021,County of Clear Creek Animal Shelter,Cat,Stray,20
2021,County of Clear Creek Animal Shelter,Cat,Transfer In,2
2021,County of Clear Creek Animal Shelter,Cat,Transfer Out,0
2021,County of Clear Creek Animal Shelter,Dog,Adoption,119
2021,County of Clear Creek Animal Shelter,Dog,Beginning Inventory,19
2021,County of Clear Creek Animal Shelter,Dog,Death,2
2021,County of Clear Creek Animal Shelter,Dog,Ending Inventory,26
2021,County of Clear Creek Animal Shelter,Dog,Euthanasia,0
2021,County of Clear Creek Animal Shelter,Dog,Missing,0
2021,County of Clear Creek Animal Shelter,Dog,Other Intake,103
2021,County of Clear Creek Animal Shelter,Dog,Owner Relinquished,106
2021,County of Clear Creek Animal Shelter,Dog,Stray,79
2021,County of Clear Creek Animal Shelter,Dog,Transfer In,110
2021,County of Clear Creek Animal Shelter,Dog,Transfer Out,2
2021,County of Clear Creek Animal Shelter,Other,Adoption,0
2021,County of Clear Creek Animal Shelter,Other,Beginning Inventory,0
2021,County of Clear Creek Animal Shelter,Other,Death,0
2021,County of Clear Creek Animal Shelter,Other,Ending Inventory,0
2021,County of Clear Creek Animal Shelter,Other,Euthanasia,0
2021,County of Clear Creek Animal Shelter,Other,Missing,0
2021,County of Clear Creek Animal Shelter,Other,Other Intake,0
2021,County of Clear Creek Animal Shelter,Other,Owner Relinquished,0
2021,County of Clear Creek Animal Shelter,Other,Stray,0
2021,County of Clear Creek Animal Shelter,Other,Transfer In,0
2021,County of Clear Creek Animal Shelter,Other,Transfer Out,0
2021,County of Park Animal Shelter,Cat,Adoption,0
2021,County of Park Animal Shelter,Cat,Beginning Inventory,0
2021,County of Park Animal Shelter,Cat,Death,0
2021,County of Park Animal Shelter,Cat,Ending Inventory,0
2021,County of Park Animal Shelter,Cat,Euthanasia,0
2021,County of Park Animal Shelter,Cat,Missing,0
2021,County of Park Animal Shelter,Cat,Other Intake,8
2021,County of Park Animal Shelter,Cat,Owner Relinquished,0
2021,County of Park Animal Shelter,Cat,Stray,6
2021,County of Park Animal Shelter,Cat,Transfer In,0
2021,County of Park Animal Shelter,Cat,Transfer Out,0
2021,County of Park Animal Shelter,Dog,Adoption,0
2021,County of Park Animal Shelter,Dog,Beginning Inventory,1
2021,County of Park Animal Shelter,Dog,Death,0
2021,County of Park Animal Shelter,Dog,Ending Inventory,1
2021,County of Park Animal Shelter,Dog,Euthanasia,5
2021,County of Park Animal Shelter,Dog,Missing,0
2021,County of Park Animal Shelter,Dog,Other Intake,24
2021,County of Park Animal Shelter,Dog,Owner Relinquished,146
2021,County of Park Animal Shelter,Dog,Stray,145
2021,County of Park Animal Shelter,Dog,Transfer In,0
2021,County of Park Animal Shelter,Dog,Transfer Out,0
2021,County of Park Animal Shelter,Other,Adoption,0
2021,County of Park Animal Shelter,Other,Beginning Inventory,0
2021,County of Park Animal Shelter,Other,Death,0
2021,County of Park Animal Shelter,Other,Ending Inventory,0
2021,County of Park Animal Shelter,Other,Euthanasia,0
2021,County of Park Animal Shelter,Other,Missing,0
2021,County of Park Animal Shelter,Other,Other Intake,0
2021,County of Park Animal Shelter,Other,Owner Relinquished,11
2021,County of Park Animal Shelter,Other,Stray,11
2021,County of Park Animal Shelter,Other,Transfer In,0
2021,County of Park Animal Shelter,Other,Transfer Out,0
2021,Cripple Creek Animal Shelter,Cat,Adoption,0
2021,Cripple Creek Animal Shelter,Cat,Beginning Inventory,0
2021,Cripple Creek Animal Shelter,Cat,Death,0
2021,Cripple Creek Animal Shelter,Cat,Ending Inventory,0
2021,Cripple Creek Animal Shelter,Cat,Euthanasia,0
2021,Cripple Creek Animal Shelter,Cat,Missing,0
2021,Cripple Creek Animal Shelter,Cat,Other Intake,0
2021,Cripple Creek Animal Shelter,Cat,Owner Relinquished,0
2021,Cripple Creek Animal Shelter,Cat,Stray,0
2021,Cripple Creek Animal Shelter,Cat,Transfer In,0
2021,Cripple Creek Animal Shelter,Cat,Transfer Out,0
2021,Cripple Creek Animal Shelter,Dog,Adoption,4
2021,Cripple Creek Animal Shelter,Dog,Beginning Inventory,16
2021,Cripple Creek Animal Shelter,Dog,Death,0
2021,Cripple Creek Animal Shelter,Dog,Ending Inventory,16
2021,Cripple Creek Animal Shelter,Dog,Euthanasia,0
2021,Cripple Creek Animal Shelter,Dog,Missing,0
2021,Cripple Creek Animal Shelter,Dog,Other Intake,0
2021,Cripple Creek Animal Shelter,Dog,Owner Relinquished,13
2021,Cripple Creek Animal Shelter,Dog,Stray,15
2021,Cripple Creek Animal Shelter,Dog,Transfer In,0
2021,Cripple Creek Animal Shelter,Dog,Transfer Out,0
2021,Cripple Creek Animal Shelter,Other,Adoption,0
2021,Cripple Creek Animal Shelter,Other,Beginning Inventory,0
2021,Cripple Creek Animal Shelter,Other,Death,0
2021,Cripple Creek Animal Shelter,Other,Ending Inventory,0
2021,Cripple Creek Animal Shelter,Other,Euthanasia,0
2021,Cripple Creek Animal Shelter,Other,Missing,0
2021,Cripple Creek Animal Shelter,Other,Other Intake,0
2021,Cripple Creek Animal Shelter,Other,Owner Relinquished,0
2021,Cripple Creek Animal Shelter,Other,Stray,0
2021,Cripple Creek Animal Shelter,Other,Transfer In,0
2021,Cripple Creek Animal Shelter,Other,Transfer Out,0
